event_id,event_date,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,longitude,latitude
4983,06/25/2013 08:00:00 AM,"Jaram, Kerala-Tamil Nadu Inter-State Highway, Nadukani Ghat Road Connecting Nilambur With Gudallur In Tamilnadu","Jaram, Kerala-Tamil Nadu Inter-State Highway, Nadukani Ghat Road Connecting Nilambur With Gudallur In Tamilnadu",unknown,landslide,downpour,medium,unknown,0,,,,glc,4983,India,IN,Tamil Nādu,31364,Kangayam,6.03885,77.5947,10.9628
5102,07/14/2013 12:00:00 AM,"Rapti Highway, Salyan District, Midwestern Region","Rapti Highway, Salyan District, Midwestern Region",25km,landslide,unknown,medium,unknown,0,,,,glc,5102,Nepal,NP,Mid Western,0,Salyān,5.98979,82.1847,28.4311
5122,07/17/2013 12:00:00 AM,"National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland","National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland",50km,mudslide,rain,medium,unknown,0,,,,glc,5122,India,IN,Nāgāland,92113,Kohima,19.79639,93.9413,25.7658
5103,07/14/2013 12:00:00 AM,"Rapti Highway, Rukum District, Midwestern Region","Rapti Highway, Rukum District, Midwestern Region",25km,landslide,unknown,medium,unknown,0,,,,glc,5103,Nepal,NP,Mid Western,0,Salyān,37.5595,82.4393,28.6202
5123,07/17/2013 12:00:00 AM,"National Highway 2 Near Meriema Village, 10 Km Away From Kohima","National Highway 2 Near Meriema Village, 10 Km Away From Kohima",50km,mudslide,rain,medium,unknown,0,,,,glc,5123,India,IN,Nāgāland,92113,Kohima,4.81849,94.0885,25.7131
5153,07/21/2013 12:00:00 AM,"Pamutan, Cebu City","Pamutan, Cebu City",5km,landslide,rain,medium,unknown,0,,,,glc,5153,Philippines,PH,Central Visayas,798634,Cebu City,1.39014,123.888,10.329
9943,06/13/2017 03:17:00 PM,5 landslides hit port of Chittagong,"Chittagong, Bangladesh",25km,landslide,continuous_rain,large,urban,33,0,,,,,,,,,,,91.83258101,22.35037081
5597,10/09/2013 12:00:00 AM,Kitzbühel,Kitzbühel,10km,landslide,rain,medium,unknown,1,1,,,glc,5597,Austria,AT,Tyrol,8818,Kitzbühel,0.33828,12.3966,47.446
7056,05/17/2015 12:00:00 AM,Anexa Miramar,Anexa Miramar,1km,landslide,rain,medium,urban,0,0,,,glc,7056,Mexico,MX,Baja California,1173,La Esperanza [Granjas Familiares],6.46156,-117.0898,32.5196
9988,09/10/2016 06:52:00 PM,Landslides in Pacitan,Pacitan's Kebonagung District in East Java,1km,landslide,downpour,large,,0,0,,,,,,,,,,,112.61191,-8.034706
9985,09/06/2016 06:52:00 PM,Landslide in Paintedanda,Paintedanda near Kharanephant in Lekhnath Municipality-4 of Kaski district,10km,landslide,rain,large,,4,2,,,,,,,,,,,84.069015,28.145796
9987,06/30/2017 04:00:00 PM,Landslide destroys houses,"Lebak Kantik village (??), Bogor, West Java, Indonesia",50km,landslide,continuous_rain,medium,natural_slope,0,0,,,,,,,,,,,106.7121322,-6.522155904
9984,07/01/2017 04:00:00 PM,Landslide along Wokha-Merapani road,"Wokha Sadar Sub-District, Wokha, Nagaland",5km,landslide,downpour,small,above_road,0,0,,,,,,,,,,,94.24416766,26.1445447
10000,07/05/2017 07:39:00 PM,Fatal landslide in Ukhia Upazila,"Ukhia Upazila, Bangladesh",25km,landslide,continuous_rain,medium,natural_slope,1,,,"Rest of family injured, unsure of number",,,,,,,,,92.10434768,21.23699085
9940,07/03/2017 03:17:00 PM,Landslide in Panikhaiti kills girl,"Panikhaiti, Kamrup Metropolitan, Assam State, India",1km,landslide,continuous_rain,medium,natural_slope,1,0,,,,,,,,,,,91.87202793,26.20450454
9967,07/01/2017 02:33:00 PM,Mudslide / debris flow at railroad berm damages homes,"144-176 VA Cutoff Rd, White River Junction, Vermont, 05001",exact,debris_flow,downpour,medium,engineered_slope,0,0,,,,,,,,,,,-72.34106092,43.65859938
9964,09/04/2016 06:04:00 PM,Landslide in Rural Austria,Afritz am See,1km,landslide,dam_embankment_collapse,large,,0,0,,,,,,,,,,,13.787332,46.726906
9941,07/02/2017 03:17:00 PM,Landslide blocks road,"Deppochhari (??), Rangamati Hill District, Bangladesh",50km,landslide,continuous_rain,small,below_road,0,0,,,,,,,,,,,92.03513581,22.77997113
9969,07/04/2017 04:00:00 PM,Rockslide injures hiker,"Narrows trail, Zion National Park, Utah, USA",exact,rock_fall,no_apparent_trigger,small,natural_slope,0,1,,,,,,,,,,,-112.9476039,37.29584217
9950,09/02/2016 06:04:00 PM,Landslide in Taplejung,"Taplejung, Nepal",25km,landslide,rain,large,,4,10,,,,,,,,,,,87.640957,27.513641
9974,07/04/2017 04:00:00 PM,Landslide blocks road,"AH1, Mao-Maram, Senapati, Manipur, 795150",1km,landslide,continuous_rain,small,above_road,0,0,,,,,,,,,,,94.12901274,25.4976444
9687,06/12/2017 05:43:00 PM,soldiers surprised by mudslide,"San Miguel Totolapan, Guerrero",50km,mudslide,unknown,unknown,unknown,2,1,,,,,,,,,,,-100.3120723,17.85175828
9956,07/03/2017 02:33:00 PM,Fatal landslide in Meo Vac District,"Huyện Mèo Vạc, Hà Giang Province, Vietnam",25km,landslide,downpour,medium,natural_slope,2,0,,"Date very approximate; article says """"Since June 19""""",,,,,,,,,105.4244893,23.16100191
9963,09/04/2016 04:00:00 AM,Pasang Lhamu Highway obstructed following landslide,Pasang Lhamu Highway,exact,landslide,downpour,large,,0,0,,,,,,,,,,,85.201673,27.833565
9955,07/03/2017 06:04:00 PM,Landslide in Bhojpur,"Bhojpur, Kulung, Nepal",1km,landslide,,medium,,2,,,,,,,,,,,,87.055222,27.167781
9972,07/03/2017 04:00:00 PM,Fatal landslide in Chandrapur,"Chandrapur, Kamrup Metropolitan, Assam",10km,landslide,continuous_rain,medium,unknown,1,0,,Article sparse on details,,,,,,,,,91.92053028,26.22247247
9959,09/04/2016 06:04:00 PM,Landslide at Bhagawati,"Bhagawati, Myagdi, Nepal",5km,landslide,rain,medium,,0,0,,,,,,,,,,,83.498645,28.377188
9951,07/03/2017 02:33:00 PM,Landslide hits Jorabat,"Jorabat, Assam State, India",5km,landslide,downpour,small,unknown,0,0,,,,,,,,,,,91.85158907,26.1061808
9952,07/03/2017 02:33:00 PM,Landslide hits Jorabat,"Sonapur, Kamrup Metropolitan, Assam",5km,landslide,downpour,small,unknown,0,0,,,,,,,,,,,91.86227824,26.10430759
9942,06/13/2017 03:17:00 PM,20 landslides hit Rangamati Hill District,"Rangamati Hill District, Bangladesh",250km,landslide,continuous_rain,large,unknown,105,0,,,,,,,,,,,92.22099982,22.74955141
9961,07/03/2017 02:33:00 PM,Landslide along National Road 34,"National Road 34, Huyện Bắc Mê, Hà Giang",25km,landslide,downpour,small,above_road,0,0,,"Dates approximate as article is vague (""""Since June 19"""")",,,,,,,,,105.1593663,22.77992936
9975,09/07/2016 06:04:00 PM,Landslide in Santa Isabel II,Y:14.521881 X:-90.604924,exact,landslide,rain,large,,11,0,,,,,,,,,,,-90.604924,14.521881
9954,06/29/2017 02:33:00 PM,Landslide at Finleyville Airport,"Finleyville Airport, Finleyville, Pennsylvania, USA",1km,landslide,no_apparent_trigger,small,natural_slope,0,0,,1km confidence radius due to not knowing which end of the runway the landslide occurred near,,,,,,,,,-80.00630324,40.24298211
9699,06/13/2017 06:48:00 PM,"Bangladesh Landslides, Lakhsmichhari",,10km,landslide,downpour,medium,natural_slope,2,,,Part of a series of landslides across Bangladesh,,,,,,,,,91.91261915,22.80452414
9968,09/06/2016 06:04:00 PM,Mudlside kills couple in Lagos,Y:6.602220 X:3.351692,5km,mudslide,rain,medium,,2,0,,,,,,,,,,,3.351692,6.60222
9953,09/02/2016 06:04:00 PM,Landslide in Kullu,"Manihar Village, Kullu, India",5km,landslide,unknown,large,above_road,4,5,,,,,,,,,,,77.109719,31.956546
9980,09/08/2016 06:04:00 PM,Landslide in Mohmand Agency,"Mohmand Agency, Pakistan",25km,landslide,rain,small,,3,0,,,,,,,,,,,71.398496,34.525881
9992,07/02/2017 07:39:00 PM,Landslide cuts power lines,"Bhotekoshi Rural Municpality, Sindhupalchok District, Nepal",10km,landslide,rain,small,unknown,0,0,,,,,,,,,,,85.91050294,27.90362599
9998,07/04/2017 07:39:00 PM,Landslide in Daporijo,"Abotani Colony, Daporijo Township, Arunachal Pradesh, India",1km,landslide,rain,medium,above_road,0,0,,,,,,,,,,,94.21263589,27.98531715
9983,07/01/2017 04:00:00 PM,Landslides blocks Wokha-Merapani Road,"Wokha Sadar Sub-District, Wokha, Nagaland",5km,landslide,continuous_rain,small,above_road,0,0,,,,,,,,,,,94.24222574,26.11613908
9996,06/19/2017 07:39:00 PM,Mudslide on Rt. 5,"05158, Westminster, Vermont",5km,mudslide,downpour,small,above_road,0,0,,,,,,,,,,,-72.44447441,43.10590179
9990,07/01/2017 04:00:00 PM,Landslide at Orere Point Beach,"Orere Point, New Zealand",1km,landslide,downpour,small,natural_slope,0,0,,"Caused indirectly by the subtropical low pressure event dubbed the """"Tasman Tempest."""" Landslide exposed buried skull/",,,,,,,,,175.2344014,-36.95665535
9999,07/05/2017 07:39:00 PM,Fatal landslide in Ghundhum,"Ghundhum (??), Naikkhangchhari Upazila, Bandarban District, Bangladesh",5km,landslide,continuous_rain,medium,natural_slope,1,1,,,,,,,,,,,92.17584376,21.42181705
9993,07/04/2017 07:39:00 PM,Landslide along Daporijo-Dumporijo road,"Daporijo-Dumporijo road, Arunachal Pradesh, India",10km,landslide,rain,small,above_road,0,0,,,,,,,,,,,94.26296826,27.97875751
9979,09/08/2016 06:04:00 PM,Landslide on Manipis Road,"Manipis Road, Cebu, Philippines",5km,landslide,rain,medium,above_road,0,0,,,,,,,,,,,123.821113,10.283626
9700,06/14/2017 06:48:00 PM,"Bangladesh Landslides, Cox's Bazaar",,25km,landslide,downpour,medium,natural_slope,2,,,This is part of a series of Bangladesh landslides collected from multiple reports,,,,,,,,,92.21525816,21.04270451
9976,07/05/2017 04:00:00 PM,Landslide blocks NH-55,"Kurseong, Darjeeling, West Bengal, India",5km,landslide,continuous_rain,medium,above_road,0,0,,,,,,,,,,,88.29518925,26.90298048
9991,07/05/2017 06:52:00 PM,Landslide obstructs Pasang Lhamu highway,"Pasang Lhamu Highway, Nepal",50km,landslide,,,,,,,,,,,,,,,,85.143062,27.878121
9989,06/28/2017 04:00:00 PM,Landslide damages road,"Aizawl, Mizoram State, India",10km,landslide,other,large,above_road,0,0,,"Extensive images of landslide in video in linked article. """"Other"""" trigger is activity along a fault (felt that saying earthquake was misleading).",,,,,,,,,92.87641207,23.69461107
9978,07/04/2017 04:00:00 PM,Landslide damages house in Cocorite,"Diego Martin, Trinidad",1km,landslide,continuous_rain,small,natural_slope,0,0,,,,,,,,,,,-61.54264771,10.68399129
9986,07/01/2017 04:00:00 PM,Landslide in Gang Masjid,"Gang Masjid, Tanah Sareal, Bogor, West Java, Indonesia",10km,landslide,continuous_rain,medium,urban,0,0,,There are many neighborhoods in Tanah Sareal called Gang Masjid (reasoning for 10km condifence radius),,,,,,,,,106.78629,-6.558993431
9981,07/02/2017 04:00:00 PM,Landslide in Shazi causes gas pipe explosion,"Shazi, Guizhou Province, China",1km,landslide,continuous_rain,large,natural_slope,,,,,,,,,,,,,108.5421686,28.54909078
9977,07/03/2017 06:04:00 PM,Landslide in Milford Sound,"Milford Sound, New Zealand",1km,landslide,rain,medium,above_road,0,0,,,,,,,,,,,167.940244,-44.675943
9997,07/05/2017 07:39:00 PM,Landslide creates new lake in Bridger-Teton National Forest,"Willow Creek drainage, Bridger-Teton National Forest. Wyoming",25km,landslide,no_apparent_trigger,very_large,natural_slope,0,0,,Picture doesn't appear to show lake but was credited to the outfitter in the article who described the landslide,,,,,,,,,-109.4847675,43.21843612
9982,07/01/2017 04:00:00 PM,Landslide blocks roads,"Chuchuyimpang, Mokokchung, Nagaland",1km,landslide,downpour,medium,above_road,0,0,,,,,,,,,,,94.55427723,26.3312531
9994,07/06/2017 07:39:00 PM,"Landslide obstructs road, breaks water pipe","Alubari, Darjeeling, West Bengal, India",1km,landslide,continuous_rain,medium,above_road,0,0,,,,,,,,,,,88.25902123,27.02149311
9863,08/16/2016 12:40:00 PM,Landslide in Galeshwor,"Galeshwor, Beni, Nepal",1km,landslide,rain,small,natural_slope,1,0,,,,,,,,,,,83.567989,28.372874
9851,06/25/2017 01:10:00 PM,Mudslide sweeps away road and cars in Aketao County,Y:38.747389 X:75.196056,100km,mudslide,rain,medium,above_road,0,0,,Cleared in around 5.5 hours,,,,,,,,,75.19605556,38.74738889
9714,06/13/2017 01:27:00 PM,Road collapse in West Malvern,"175 West Malvern Road, Great Malvern, Worcestershire, WR14 4",5km,landslide,unknown,small,below_road,0,0,,,,,,,,,,,-2.345003962,52.1104766
9871,08/15/2016 12:40:00 PM,Mudslide in Barangay Guisad Surong,Barangay Guisad Surong in Baguio City in Phillipines,5km,mudslide,continuous_rain,medium,urban,0,0,,,,,,,,,,,120.595832,16.404676
9811,06/19/2017 08:14:00 PM,"Mudslide in Magodo, Nigerial","Magodo Phas II, 21 Odofian St, Lagos",5km,mudslide,rain,medium,urban,6,1,,,,,,,,,,,3.381341033,6.622961187
9765,06/01/2017 01:34:00 PM,Highway 50 Rockslide,Mile marker 265 on Highway 50,1km,rock_fall,unknown,small,above_road,0,0,,,,,,,,,,,-105.4129317,38.48258714
9759,05/15/2017 01:34:00 PM,"Landslide on 12 Mile Road, UT",Twelve Mile Canyon Road about 9 miles east of Mayfield,1km,landslide,unknown,small,above_road,0,0,,"Date given was day it was """"discovered"""" and possibly later than actual occurrence",,,,,,,,,-111.6038025,39.12221676
9731,06/05/2017 01:20:00 PM,Landslide on road to Dubrovnik Airport,Road to Dubrovnik Airport,10km,landslide,leaking_pipe,small,above_road,0,0,,,,,,,,,,,18.18030889,42.62244921
9800,05/20/2017 08:14:00 PM,Long mudslide in Kenya,"Kanyakiri village, near Embu",5km,mudslide,rain,medium,above_river,0,0,,Questionable source,,,,,,,,,37.559988,-0.58474
9825,05/19/2017 01:15:00 PM,Landslide in Bago,Mamauk village in Bago region,10km,riverbank_collapse,rain,medium,above_river,,,,,,,,,,,,,96.82040086,17.06998518
9779,05/13/2017 02:21:00 PM,Rockfall blocks SR 70,"3201-3299 TN-70, Eidson, Tennessee, 37731",exact,rock_fall,unknown,medium,above_road,0,0,,,,,,,,,,,-83.02836628,36.50129467
9823,05/16/2017 01:15:00 PM,"Retaining wall collapse in Lead, SD","dirt road near Montana Ave, Lead SD",exact,landslide,rain,small,retaining_wall,0,0,,,,,,,,,,,-103.7798821,44.3517732
9746,06/05/2017 01:34:00 PM,"Landslide in Kalay, Sagiang","Kalaywa Township, Sagiang region, about 6 miles from Kalaywa",10km,rock_fall,unknown,medium,above_road,0,0,,,,,,,,,,,94.29816252,23.19807165
9693,05/17/2017 06:48:00 PM,Landslide in BIg Cottonwood Canyon,,5km,landslide,unknown,small,natural_slope,0,0,,,,,,,,,,,-111.678278,40.61990972
9735,06/05/2017 01:34:00 PM,Rock slide in Charleston,"1823 Washington St W, Charleston, West Virginia, 25312",exact,rock_fall,unknown,small,above_road,0,0,,,,,,,,,,,-81.6651904,38.37512397
9829,06/19/2017 01:15:00 PM,Landslide in Chimpu,,1km,landslide,unknown,small,urban,1,,,,,,,,,,,,93.6146564,27.06992579
9865,08/14/2016 12:40:00 PM,Landslide in Dharka,"Dharka, Dhading, Nepal",5km,landslide,rain,large,natural_slope,0,0,,,,,,,,,,,85.01,28.069957
9784,05/29/2017 01:34:00 PM,Landslide in Stavropol,"Northwest Stavropol, dacha partnership of Yagodka",10km,landslide,rain,small,natural_slope,0,0,,,,,,,,,,,41.98700247,45.08144863
9768,06/01/2017 01:34:00 PM,Spokane Valley Landslide,"13308 E Nora Ave, Spokane Valley, Washington, 99216",25km,landslide,rain,small,below_road,0,0,,,,,,,,,,,-117.226052,47.67463292
9740,06/05/2017 01:34:00 PM,Landslide near Zojila,"Zojila area, between Sonarmarg and Meenmarg",25km,landslide,rain,small,above_road,0,0,,,,,,,,,,,75.46743478,34.27703802
9757,05/31/2017 01:34:00 PM,Altamont Pass Rockslide,"Altamont Pass, Livermore COunty",5km,landslide,unknown,small,above_road,0,0,,,,,,,,,,,-121.6697643,37.74061109
9872,06/27/2017 01:20:00 PM,Rockslide blocks Little River Road,"Little River Road, Glide, Oregon, 97443",5km,rock_fall,unknown,medium,above_road,0,0,,,,,,,,,,,-122.8035956,43.20953132
9776,05/27/2017 01:34:00 PM,Rockfall in quarry in Phirangipuram,Quarry at Phirangipuram village in Guntur,1km,landslide,rain,medium,mine,6,1,,,,,,,,,,,80.26097734,16.28332586
9816,05/19/2017 08:14:00 PM,"Rockslide on Highway 50, CO","Highway 50 in Canon City, CO",5km,rock_fall,unknown,small,above_road,0,0,,,,,,,,,,,-105.4935275,38.45256863
9878,06/29/2017 01:20:00 PM,Hail-triggered mudslides,"Jalal-Abad Region, Kyrgyzstan",250km,mudslide,rain,medium,natural_slope,0,0,,Article only states region as location,,,,,,,,,72.45209341,41.25565464
9807,05/24/2017 08:14:00 PM,"Rockslide on 12 Mile Canyon Road, UT","12-Mile Canyon Road, below Spring Hil, UT",5km,landslide,unknown,small,above_road,0,0,,,,,,,,,,,-111.5601178,39.13679306
9849,08/10/2016 07:22:00 PM,Landslide in Munsyari,"Munsyari, Pithoragarh, Uttarakhand, India",1km,landslide,continuous_rain,small,above_road,1,0,,,,,,,,,,,80.237218,30.070512
9866,08/17/2016 12:40:00 PM,"Landslide in SunnyHurst, Woods","Sunnyhurst Woods, Darwen, United Kingdom",exact,landslide,construction,small,engineered_slope,0,0,,,,,,,,,,,-2.48863,53.702353
9882,08/19/2016 05:15:00 PM,Mudslide in Pondok Labu,"Jalan Melati, Pondok Labu, Jakarta, Indonesia",exact,mudslide,downpour,very_large,urban,0,0,,,,,,,,,,,106.801076,-6.311708
9877,06/26/2017 01:20:00 PM,Landslide blocks NH-2 between Pherzawl and Bukpi,"NH-2, Pherzawl District, Manipur State, India",10km,landslide,downpour,medium,above_road,0,0,,,,,,,,,,,93.20266204,24.21988831
9783,05/28/2017 01:34:00 PM,Rockslide on Provincial Number 8 Highway,"新北市,坪林區,石嶆里,9,232",25km,rock_fall,rain,small,above_road,0,0,,,,,,,,,,,121.7334279,24.89456743
9839,08/09/2016 01:37:00 PM,"Landslide at Jugu, Nepal","Jugu, Nepal",5km,landslide,rain,small,above_road,2,1,,Two men in were buried and killed in this rain triggered landslide,,,,,,,,,86.1804,27.6835
9713,06/10/2017 01:27:00 PM,"Mudslide in Guerrero, Mexico",,5km,mudslide,rain,medium,urban,8,,,,,,,,,,,,-100.6903727,17.1523721
9694,05/12/2017 01:28:00 PM,Mudslide closes Granite Fork Campground,"NF-70010, Alpine, Utah, 84004",1km,mudslide,rain,small,unknown,0,0,,,,,,,,,,,-111.650935,40.48808507
9761,06/01/2017 01:34:00 PM,Landslide near Coonooer,Coonoor-Mettupalyam road near Kallar,5km,landslide,rain,small,above_road,0,0,,,,,,,,,,,76.8694278,11.34165808
9774,05/28/2017 01:34:00 PM,Mudflow in Northern Tajikistan,Rasht Valley of Tajikistan (exact coordinates given),exact,mudslide,snowfall_snowmelt,large,natural_slope,0,0,,Well documented by commenter on Petley blogpost,,,,,,,,,71.27547914,39.19779968
9771,05/29/2017 01:34:00 PM,"Hakhha Landslide, Zayhuang Ward",Hakha in Zayhuang Ward,5km,landslide,continuous_rain,small,below_road,0,0,Cyclone Mora,,,,,,,,,,93.61589869,22.65620215
9814,05/20/2017 08:14:00 PM,"Landslide in Borjomi, Georgia","Tori Street, Borjomi",1km,landslide,other,medium,urban,0,0,,,,,,,,,,,43.39854621,41.83695379
9835,06/21/2017 06:51:00 PM,Landslides in Jammu and Kashmir - Panthiyal,Panthiyal village area,5km,landslide,rain,small,above_road,0,0,,Part of a larger article,,,,,,,,,75.37123,32.62803
9846,06/24/2017 01:10:00 PM,Landslide blocks National Road near Erdaoban,"Erdaoban, Kham region, Tibet Autonomous Region, China",10km,landslide,rain,medium,above_road,0,0,,,,,,,,,,,98.92090376,29.71492436
9758,05/29/2017 01:34:00 PM,Highway 3 Landslide,State Highway 3 between Juliaetta and Kendrick,5km,landslide,unknown,small,above_road,0,0,,,,,,,,,,,-116.6803679,46.59738913
9750,06/04/2017 01:34:00 PM,"Flood, Landslide in Assam",Dima Hasao district,50km,landslide,continuous_rain,medium,natural_slope,,,,No concrete date given,,,,,,,,,92.94670614,25.15246863
9702,06/13/2017 06:48:00 PM,"Bangladesh Landslides, Bandarban",,50km,landslide,downpour,large,,6,0,,,,,,,,,,,92.2676503,21.87861504
9850,08/13/2016 07:22:00 PM,Landslide buries bus in Yongding,"Yongding, Longyan, Fujian, China",25km,landslide,continuous_rain,medium,above_road,1,22,,,,,,,,,,,116.732231,24.725938
9876,06/27/2017 01:20:00 PM,Landslide cuts off NH 2,"NH 2, Manipur State, India",5km,landslide,downpour,medium,above_road,0,0,,,,,,,,,,,93.18182448,24.30415689
9802,05/20/2017 08:14:00 PM,Landslide in Chanoli district,"Rishikesh-Badrinath highway, near Vishnuprayag, between Joshimath and Badrinath",5km,landslide,unknown,medium,above_road,0,0,,,,,,,,,,,79.56163208,30.56504675
9859,08/15/2016 07:22:00 PM,Landslide in Nyugalsari,Y:31.581485 X:78.412784,25km,landslide,rain,small,above_road,0,0,,,,,,,,,,,78.412784,31.581485
9869,08/16/2016 12:40:00 PM,Landslide at Longding,"Longding, India",25km,landslide,other,small,unknown,1,0,,,,,,,,,,,95.399897,26.88161
9809,05/20/2017 08:14:00 PM,Badrinath highway landslide,"Highway to Badrinath, Uttarakhand",25km,landslide,rain,large,natural_slope,13,,,,,,,,,,,,79.49231617,30.73315585
